alors	ADV	alors
une	DET:ind	un
blague	NOM	blague
il	PRO:clsi	il
me	PRO:clo	me
dit	VER:pres	dire
non	FNO	non
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
le	DET:def	le
Saix	NAM	Saix
et	KON	et
ça	PRO:cls	ça
s'	PRO:clo	se
écrit	VER:pres	écrire
.	NAM	<unknown>
.	NAM	<unknown>
.	NAM	<unknown>
.	NAM	<unknown>
bon	INT	bon
d'	PRP	un
accord	NOM	accord
alors	ADV	alors
je	PRO:cls	je
vais	VER:pres	aller
au	PRP:det	au
cimetière	NOM	cimetière
du	PRP:det	du
Saix	NAM	Saix
si	KON	si
j'	PRO:cls	je
ose	VER:pres	oser
dire	VER:infi	dire
retrouver	VER:infi	retrouver
mon	DET:pos	mon
deltaplane	NOM	deltaplane
et	KON	et
j'	PRO:cls	je
appelle	VER:pres	appeler
mes	DET:pos	mon
copains	NOM	copain
avec	PRP	avec
mon	DET:pos	mon
portable	NOM	portable
je	PRO:cls	je
leur	PRO:clo	lui
dis	VER:pres	dire
écoutez	VER:impe	écouter
vous	PRO:cls	vous
allez	VER:pres	aller
pas	ADV	pas
me	PRO:clo	me
croire	VER:infi	croire
mais	KON	mais
je	PRO:cls	je
me	PRO:clo	me
suis	AUX:pres	être
posé	VER:pper	poser
au	PRP:det	au
cimetière	NOM	cimetière
du	PRP:det	du
Saix	NAM	Saix
alors	ADV	alors
ils	PRO:cls	il
me	PRO:clo	me
disent	VER:pres	dire
non	FNO	non
mais	KON	mais
tu	PRO:cls	tu
te	PRO:clo	te
fous	VER:pres	foutre
de	PRP	de
notre	DET:pos	notre
poire	NOM	poire
au	PRP:det	au
cimetière	NOM	cimetière
du	PRP:det	du
Saix	NAM	Saix
et	KON	et
en	PRP	en
fait	NOM	fait
je	PRO:cls	je
leur	PRO:clo	lui
dis	VER:pres	dire
regardez	VER:impe	regarder
sur	PRP	sur
la	DET:def	le
carte	NOM	carte
ça	PRO:cls	ça
s'	PRO:clo	se
écrit	VER:pres	écrire
.	NAM	<unknown>
.	NAM	<unknown>
.	NAM	<unknown>
.	NAM	<unknown>
c'	PRO:cls	ce
est	AUX:pres	être
situé	VER:pper	situer
à	PRP	à
vingt	NUM	@card@
kilomètres	NOM	kilomètre
de	PRP	de
Laragne	NAM	Laragne
j'	PRO:cls	je
étais	AUX:impf	être
presque	ADV	presque
arrivé	VER:pper	arriver
alors	ADV	alors
en	PRO:clo	en
fait	VER:pres	faire
j'	PRO:cls	je
apprends	VER:pres	apprendre
au	PRP:det	au
téléphone	NOM	téléphone
que	KON	que
aucun	PRO:ind	aucun
d'	PRP	un
eux	PRO:ton	eux
n'	ADV	ne
avait	AUX:impf	avoir
réussi	VER:pper	réussir
à	PRP	à
rejoindre	VER:infi	rejoindre
le	DET:def	le
pic	NOM	pic
de	PRP	de
Bures	NAM	Bures
que	KON	que
tous	DET:pre	tout
ceux	PRO:dem	celui
que	PRO:rel	que
j'	PRO:cls	je
avais	AUX:impf	avoir
vus	VER:pper	voir
bien	ADV	bien
avant	PRP	avant
se	PRO:clo	se
poser	VER:infi	poser
entre	PRP	entre
Oulles	NAM	Oulles
et	KON	et
Bures	NAM	Bures
ben	INT	ben
c'	PRO:cls	ce
était	VER:impf	être
eux	PRO:ton	eux
et	KON	et
moi	PRO:ton	moi
je	PRO:cls	je
pensais	VER:impf	penser
jamais	ADV	jamais
que	KON	que
c'	PRO:cls	ce
était	VER:impf	être
eux	PRO:ton	eux
je	PRO:cls	je
pensais	VER:impf	penser
que	KON	que
c'	PRO:cls	ce
était	VER:impf	être
d'	DET:ind	un
autres	ADJ	autre
deltistes	NOM	deltiste
ils	PRO:cls	il
avaient	AUX:impf	avoir
tous	ADV	tout
été	VER:pper	être
au	PRP:det	au
tapis	NOM	tapis
en	PRP	en
fait	NOM	fait
ils	PRO:cls	il
n'	ADV	ne
avaient	AUX:impf	avoir
pas	ADV	pas
réussi	VER:pper	réussir
à	PRP	à
raccrocher	VER:infi	raccrocher
un	DET:ind	un
thermique	ADJ	thermique
ils	PRO:cls	il
avaient	AUX:impf	avoir
été	AUX:pper	être
jusque	PRP	jusque
Oulles	NAM	Oulles
et	KON	et
après	ADV	après
Oulles	NAM	Oulles
tous	PRO:ind	tout
au	PRP:det	au
tapis	NOM	tapis
ils	PRO:cls	il
ont	AUX:pres	avoir
pas	ADV	pas
réussi	VER:pper	réussir
à	PRP	à
raccrocher	VER:infi	raccrocher
le	DET:def	le
petit	ADJ	petit
le	DET:def	le
petit	ADJ	petit
épaulement	NOM	épaulement
de	PRP	de
Bure	NOM	bure
et	KON	et
euh	INT	euh
donc	ADV	donc
euh	INT	euh
enfin	ADV	enfin
si	KON	si
le	DET:def	le
prof	NOM:trc	professeur
lui	PRO:clo	lui
était	VER:impf	être
arriv-	TRC	arriv-
avait	AUX:impf	avoir
réussi	VER:pper	réussir
mais	KON	mais
moi	PRO:ton	moi
j'	PRO:cls	je
avais	AUX:impf	avoir
vu	VER:pper	voir
un	DET:ind	un
delta	NOM:trc	deltaplane
mais	KON	mais
j'	PRO:cls	je
ai	AUX:pres	avoir
pas	ADV	pas
reconnu	VER:pper	reconnaître
que	KON	que
c'	PRO:cls	ce
était	VER:impf	être
le	DET:def	le
sien	NOM	sien
bon	INT	bon
puis	KON	puis
comme	KON	comme
j'	PRO:cls	je
avais	VER:impf	avoir
plus	ADV	plus
de	PRP	de
radio	NOM	radio
lui	PRO:ton	lui
il	PRO:cls	il
t-	TRC	t-
tournait	VER:impf	tourner
autour	ADV	autour
en	PRP	en
sifflant	VER:ppre	siffler
tant	ADV	tant
qu'	KON	que
il	PRO:cls	il
pouvait	VER:impf	pouvoir
des	DET:ind	un
grands	ADJ	grand
coups	NOM	coup
de	PRP	de
sifflement	NOM	sifflement
mais	KON	mais
j'	PRO:cls	je
ai	AUX:pres	avoir
pas	ADV	pas
compris	VER:pper	comprendre
pourquoi	PRO:int	pourquoi
il	PRO:cls	il
sifflait	VER:impf	siffler
j'	PRO:cls	je
ai	VER:pres	avoir
même	ADV	même
pas	ADV	pas
réalisé	VER:pper	réaliser
que	KON	que
c'	PRO:cls	ce
était	VER:impf	être
mon	DET:pos	mon
prof	NOM:trc	professeur
enfin	ADV	enfin
j-	TRC	j-
on	PRO:cls	on
est	VER:pres	être
dans	PRP	dans
un	DET:ind	un
état	NOM	état
de	PRP	de
stress	NOM	stress
hein	INT	hein
quand	KON	quand
même	ADV	même
quand	KON	quand
on	PRO:cls	on
vole	VER:pres	voler
et	KON	et
donc	ADV	donc
en	PRO:clo	en
fait	VER:pres	faire
ils	PRO:cls	il
sont	AUX:pres	être
venus	VER:pper	venir
me	PRO:clo	me
chercher	VER:infi	chercher
en	PRP	en
camionnette	NOM	camionnette
parce	TRC	parce
que	KON	que
eux	PRO:ton	eux
ils	PRO:cls	il
avaient	AUX:impf	avoir
largement	ADV	largement
eu	VER:pper	avoir
le	DET:def	le
temps	NOM	temps
de	PRP	de
replier	VER:infi	replier
leurs	DET:pos	leur
ailes	NOM	aile
de	PRP	de
se	PRO:clo	se
faire	VER:infi	faire
récupérer	VER:infi	récupérer
par	PRP	par
leurs	DET:pos	leur
femmes	NOM	femme
ou	KON	ou
leurs	DET:pos	leur
copines	NOM	copine
et	KON	et
caetera	VER:futu	<unknown>
et	KON	et
ils	PRO:cls	il
sont	AUX:pres	être
venus	VER:pper	venir
me	PRO:clo	me
chercher	VER:infi	chercher
au	PRP:det	au
cimetière	NOM	cimetière
du	PRP:det	du
Saix	NAM	Saix
alors	ADV	alors
ils	PRO:cls	il
étaient	VER:impf	être
très	ADV	très
à	PRP	à
la	DET:def	le
fois	NOM	fois
admiratifs	ADJ	admiratif
parce	TRC	parce
que	KON	que
là	ADV	là
le	DET:def	le
début	NOM	début
de	PRP	de
la	DET:def	le
semaine	NOM	semaine
s'	PRO:clo	se
était	AUX:impf	être
pas	ADV	pas
passé	VER:pper	passer
très	ADV	très
bien	ADV	bien
pour	PRP	pour
moi	PRO:ton	moi
j'	PRO:cls	je
avais	AUX:impf	avoir
fait	VER:pper	faire
pas	ADV	pas
mal	ADV	mal
de	PRP	de
tapis	NOM	tapis
alors	ADV	alors
que	KON	que
eux	PRO:ton	eux
avaient	AUX:impf	avoir
bien	ADV	bien
volé	VER:pper	voler
enfin	ADV	enfin
ils	PRO:cls	il
n'	ADV	ne
avaient	AUX:impf	avoir
jamais	ADV	jamais
fait	VER:pper	faire
un	DET:ind	un
si	KON	si
beau	ADJ	beau
vol	NOM	vol
que	KON	que
ça	PRO:ton	ça
et	KON	et
ils	PRO:cls	il
étaient	VER:impf	être
un	DET:ind	un
peu	NOM	peu
ironiques	ADJ	ironique
avec	PRP	avec
moi	PRO:ton	moi
parce	TRC	parce
que	KON	que
les	DET:def	le
soirs	NOM	soir
ils	PRO:cls	il
disaient	VER:impf	dire
alors	ADV	alors
¤P¤	NAM	¤P¤
ben	INT	ben
tu	PRO:cls	tu
as	AUX:pres	avoir
encore	ADV	encore
été	VER:pper	être
au	PRP:det	au
tapis	NOM	tapis
ah	INT	ah
ben	INT	ben
c'	PRO:cls	ce
est	VER:pres	être
l'	DET:def	le
âge	NOM	âge
hein	INT	hein
maintenant	ADV	maintenant
va	VER:pres	aller
falloir	VER:infi	falloir
que	KON	que
tu	PRO:cls	tu
ailles	VER:subp	aller
en	PRP	en
maison	NOM	maison
de	PRP	de
retraite	NOM	retraite
mon	DET:pos	mon
pauvre	NOM	pauvre
c'	PRO:cls	ce
est	AUX:pres	être
fini	VER:pper	finir
pour	PRP	pour
toi	PRO:ton	toi
le	DET:def	le
delta	NOM:trc	deltaplane
et	KON	et
le	DET:def	le
jour-là	NOM	<unknown>
ils	PRO:cls	il
étaient	VER:impf	être
vraiment	ADV	vraiment
envieux	ADJ	envieux
quoi	INT	quoi
mais	KON	mais
dans	PRP	dans
le	DET:def	le
bon	ADJ	bon
sens	NOM	sens
du	PRP:det	du
mot	NOM	mot
quoi	INT	quoi
salaud	INT	salaud
euh	INT	euh
oh	INT	oh
la	DET:def	le
la	DET:def	le
c'	PRO:cls	ce
est	VER:pres	être
dégueulasse	ADJ	dégueulasse
comment	PRO:int	comment
on	PRO:cls	on
peut	VER:pres	pouvoir
voler	VER:infi	voler
comme	KON	comme
ça	PRO:ton	ça
à	PRP	à
cet	DET:dem	ce
âge-là	NOM	âge-là
avec	PRP	avec
un	DET:ind	un
vieux	ADJ	vieux
matériel	NOM	matériel
enfin	ADV	enfin
bon	INT	bon
enfin	ADV	enfin
ils	PRO:cls	il
étaient	VER:impf	être
quand	KON	quand
même	ADV	même
euh	INT	euh
admiratifs	ADJ	admiratif
hein	INT	hein
oui	FNO	oui
oui	FNO	oui
et	KON	et
ce	DET:dem	ce
soir-là	NOM	<unknown>
c'	PRO:cls	ce
était	VER:impf	être
la	DET:def	le
fin	NOM	fin
du	PRP:det	du
stage	NOM	stage
c'	PRO:cls	ce
était	VER:impf	être
le	DET:def	le
vendredi	NOM	vendredi
on	PRO:cls	on
a	AUX:pres	avoir
fait	VER:pper	faire
un	DET:ind	un
repas	NOM	repas
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
¤P¤	NAM	¤P¤
je	PRO:cls	je
leur	PRO:clo	lui
ai	AUX:pres	avoir
payé	VER:pper	payer
un	DET:ind	un
coup	NOM	coup
et	KON	et
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
que	KON	que
¤P¤	NAM	¤P¤
m'	PRO:clo	me
a	AUX:pres	avoir
dit	VER:pper	dire
ben	INT	ben
dit	VER:pper	dire
donc	ADV	donc
hein	INT	hein
ils	PRO:cls	il
te	PRO:clo	te
regardaient	VER:impf	regarder
avec	PRP	avec
respect	NOM	respect
ah	INT	ah
j'	PRO:cls	je
étais	VER:impf	être
fier	ADJ	fier
ah	INT	ah
c'	PRO:cls	ce
est	VER:pres	être
mon	DET:pos	mon
plus	ADV	plus
beau	ADJ	beau
souvenir	NOM	souvenir
en	PRP	en
delta	NOM:trc	deltaplane
hein	INT	hein
parce	TRC	parce
que	KON	que
une	DET:ind	un
semaine	NOM	semaine
qui	PRO:rel	qui
commence	VER:pres	commencer
mal	ADV	mal
des	DET:ind	un
petits	ADJ	petit
des	DET:ind	un
petits	ADJ	petit
vols	NOM	vol
euh	INT	euh
un	DET:ind	un
peu	NOM	peu
minables	ADJ	minable
euh	INT	euh
des	DET:ind	un
mecs	NOM	mec
beaucoup	ADV	beaucoup
plus	ADV	plus
jeunes	ADJ	jeune
que	KON	que
toi	PRO:ton	toi
avec	PRP	avec
du	DET:par	du
matériel	NOM	matériel
top	ADJ	top
qui	PRO:rel	qui
te	PRO:clo	te
bon	INT	bon
gentiment	ADV	gentiment
te	PRO:clo	te
donnent	VER:pres	donner
un	DET:ind	un
peu	NOM	peu
te	PRO:clo	te
disent	VER:pres	dire
quand	KON	quand
même	ADV	même
que	KON	que
en	PRP	en
blaguant	VER:ppre	blaguer
quoi	INT	quoi
que	KON	que
tu	PRO:cls	tu
es	VER:pres	être
bon	INT	bon
à	PRP	à
que	KON	que
tu	PRO:cls	tu
es	VER:pres	être
bon	INT	bon
à	PRP	à
à	PRP	à
pas	ADV	pas
mettre	VER:infi	mettre
en	PRP	en
maison	NOM	maison
de	PRP	de
retraite	NOM	retraite
mais	KON	mais
presque	ADV	presque
et	KON	et
puis	KON	puis
euh	INT	euh
ça	PRO:cls	ça
se	PRO:clo	se
termine	VER:pres	terminer
en	PRP	en
apothéose	NOM	apothéose
bon	INT	bon
j'	PRO:cls	je
avoue	VER:pres	avouer
que	KON	que
j'	PRO:cls	je
étais	VER:impf	être
content	ADJ	content
puis	KON	puis
de	PRP	de
de	PRP	de
leur	PRO:clo	lui
avoir	VER:infi	avoir
un	DET:ind	un
peu	NOM	peu
damé	VER:pper	damer
le	DET:def	le
pion	NOM	pion
moi	PRO:ton	moi
j'	PRO:cls	je
aurai	VER:futu	avoir
j'	PRO:cls	je
aurai	VER:futu	avoir
jamais	ADV	jamais
pensé	VER:pper	penser
hein	INT	hein
moi	PRO:ton	moi
j'	PRO:cls	je
ai	VER:pres	avoir
euh	INT	euh
euh	INT	euh
pas	ADV	pas
imaginé	VER:pper	imaginer
que	KON	que
que	KON	que
c'	PRO:cls	ce
était	VER:impf	être
eux	PRO:ton	eux
qui	PRO:rel	qui
étaient	VER:impf	être
au	PRP:det	au
tapis	NOM	tapis
quoi	INT	quoi
alors	ADV	alors
là	ADV	là
pas	ADV	pas
un	DET:ind	un
seul	ADJ	seul
ins-	TRC	ins-
mais	KON	mais
alors	ADV	alors
pas	ADV	pas
un	DET:ind	un
seul	ADJ	seul
instant	NOM	instant
je	PRO:cls	je
les	PRO:clo	le
imaginais	VER:impf	imaginer
beaucoup	ADV	beaucoup
plus	ADV	plus
loin	ADV	loin
et	KON	et
puis	KON	puis
revenir	VER:infi	revenir
faire	VER:infi	faire
un	DET:ind	un
grand	ADJ	grand
circuit	NOM	circuit
trois	NUM	@card@
fois	NOM	fois
plus	ADV	plus
long	ADJ	long
quoi	INT	quoi
alors	ADV	alors
quelle	PRO:int	quel
ne	ADV	ne
fut	AUX:simp	être
pas	ADV	pas
ma	DET:pos	mon
surprise	NOM	surprise
quand	KON	quand
euh	INT	euh
quand	KON	quand
j'	PRO:cls	je
ai	AUX:pres	avoir
su	VER:pper	savoir
que	KON	que
c'	PRO:cls	ce
était	VER:impf	être
eux	PRO:ton	eux
quoi	INT	quoi
ah	INT	ah
puis	KON	puis
mais	KON	mais
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
un	DET:ind	un
qui	PRO:rel	qui
qui	PRO:rel	qui
était	VER:impf	être
très	ADV	très
sympa	ADJ:trc	sympathique
qui	PRO:rel	qui
m'	PRO:clo	me
a	AUX:pres	avoir
dit	VER:pper	dire
ah	INT	ah
oui	FNO	oui
je	PRO:cls	je
t'	PRO:clo	te
ai	AUX:pres	avoir
vu	VER:pper	voir
sur	PRP	sur
le	DET:def	le
pic	NOM	pic
de	PRP	de
Bures	NAM	Bures
euh	INT	euh
ouais	FNO	ouais
j'	PRO:cls	je
ai	AUX:pres	avoir
vu	VER:pper	voir
quand	KON	quand
tu	PRO:cls	tu
as	AUX:pres	avoir
recommencé	VER:pper	recommencer
ta	DET:pos	ton
transition	NOM	transition
vers	PRP	vers
le	DET:def	le
retour	NOM	retour
oh	INT	oh
la	DET:def	le
la	DET:def	le
tu	PRO:cls	tu
étais	VER:impf	être
au	PRP:det	au
moins	ADV	moins
à	PRP	à
quatre	NUM	@card@
mille	NUM	@card@
hein	INT	hein
ouais	FNO	ouais
ouais	FNO	ouais
ouais	FNO	ouais
et	KON	et
là	ADV	là
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
du	PRP:det	du
respect	NOM	respect
tu	PRO:cls	tu
vois	VER:pres	voir
presque	ADV	presque
de	PRP	de
l'	DET:def	le
admiration	NOM	admiration
eh	INT	eh
ben	INT	ben
tu	PRO:cls	tu
sais	VER:pres	savoir
ça	PRO:cls	ça
fait	VER:pres	faire
quand	KON	quand
même	ADV	même
plaisir	NOM	plaisir
hein	INT	hein
voilà	FNO	voilà
mon	DET:pos	mon
plus	ADV	plus
beau	ADJ	beau
euh	INT	euh
je	PRO:cls	je
dis	VER:pres	dire
pas	ADV	pas
souvenir	NOM	souvenir
au	PRP:det	au
niveau	NOM	niveau
de	PRP	de
la	DET:def	le
beauté	NOM	beauté
c'	PRO:cls	ce
était	VER:impf	être
beau	ADJ	beau
hein	INT	hein
remarque	INT	remarque
mais	KON	mais
enfin	ADV	enfin
quand	KON	quand
tu	PRO:cls	tu
es	AUX:pres	être
très	ADV	très
stressé	VER:pper	stresser
que	KON	que
tu	PRO:cls	tu
es	VER:pres	être
tout	ADV	tout
seul	ADJ	seul
que	KON	que
tu	PRO:cls	tu
as	VER:pres	avoir
plus	ADV	plus
de	PRP	de
radio	NOM	radio
que	KON	que
tu	PRO:cls	tu
es	AUX:pres	être
persuadé	VER:pper	persuader
que	KON	que
tout	DET:pre	tout
le	DET:def	le
monde	NOM	monde
t'	PRO:clo	te
a	AUX:pres	avoir
largué	VER:pper	larguer
qu'	KON	que
ils	PRO:cls	il
sont	VER:pres	être
tous	PRO:ind	tout
meilleurs	ADJ	meilleur
que	KON	que
toi	PRO:ton	toi
finalement	ADV	finalement
euh	INT	euh
tu	PRO:cls	tu
sais	VER:pres	savoir
tu	PRO:cls	tu
apprécies	VER:pres	apprécier
pas	ADV	pas
la	DET:def	le
beauté	NOM	beauté
tu	PRO:cls	tu
es	VER:pres	être
tu	PRO:cls	tu
es	VER:pres	être
dans	PRP	dans
ton	DET:pos	ton
tu	PRO:cls	tu
es	VER:pres	être
d-	TRC	d-
tu	PRO:cls	tu
es	VER:pres	être
tu	PRO:cls	tu
es	VER:pres	être
technique	ADJ	technique
hein	INT	hein
tu	PRO:cls	tu
es	VER:pres	être
dans	PRP	dans
ta	DET:pos	ton
technique	NOM	technique
faut	VER:pres	falloir
réussir	VER:infi	réussir
euh	INT	euh
au	PRP:det	au
moins	ADV	moins
essayer	VER:infi	essayer
de	PRP	de
de	PRP	de
voler	VER:infi	voler
quoi	INT	quoi
puis	KON	puis
alors	ADV	alors
après	ADV	après
quand	KON	quand
tu	PRO:cls	tu
découvres	VER:pres	découvrir
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
toi	PRO:ton	toi
qui	PRO:rel	qui
a	AUX:pres	avoir
fait	VER:pper	faire
le	DET:def	le
plus	ADV	plus
beau	ADJ	beau
parcours	NOM	parcours
alors	ADV	alors
là	ADV	là
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
la	DET:def	le
la	DET:def	le
le	DET:def	le
bonheur	NOM	bonheur
quoi	INT	quoi
enfin	ADV	enfin
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
bonheur	NOM	bonheur
légitime	ADJ	légitime
hein	INT	hein
moi	PRO:ton	moi
eh	INT	eh
ils	PRO:cls	il
s'	PRO:clo	se
étaient	VER:impf	être
quand	KON	quand
même	ADV	même
foutus	VER:pper	foutre
de	PRP	de
moi	PRO:ton	moi
pendant	PRP	pendant
toute	DET:pre	tout
la	DET:def	le
semaine	NOM	semaine
bon	INT	bon
voilà	FNO	voilà
quoi	INT	quoi
mon	DET:pos	mon
plus	ADV	plus
beau	ADJ	beau
souvenir	NOM	souvenir
mais	KON	mais
ça	PRO:cls	ça
serait	VER:cond	être
pas	ADV	pas
un	DET:ind	un
souvenir	NOM	souvenir
de	PRP	de
beauté	NOM	beauté
parce	TRC	parce
que	KON	que
je	PRO:cls	je
te	PRO:clo	te
dis	VER:pres	dire
j'	PRO:cls	je
étais	AUX:impf	être
trop	ADV	trop
stressé	VER:pper	stresser
et	KON	et
puis	KON	puis
ça	PRO:cls	ça
fait	VER:pres	faire
peur	NOM	peur
hein	INT	hein
parce	TRC	parce
que	KON	que
tu	PRO:cls	tu
sais	VER:pres	savoir
c'	PRO:cls	ce
est	VER:pres	être
euh	INT	euh
c'	PRO:cls	ce
était	VER:impf	être
sur	PRP	sur
Mars	NAM	Mars
hein	INT	hein
le	DET:def	le
prof	NOM:trc	professeur
il	PRO:cls	il
est	VER:pres	être
plus	ADV	plus
là	ADV	là
hein	INT	hein
le	DET:def	le
prof	NOM:trc	professeur
tu	PRO:cls	tu
es	VER:pres	être
il	PRO:cls	il
est	VER:pres	être
plus	ADV	plus
là	ADV	là
le	DET:def	le
prof	NOM:trc	professeur
tu	PRO:cls	tu
as	VER:pres	avoir
plus	ADV	plus
de	PRP	de
radio	NOM	radio
hein	INT	hein
tu	PRO:cls	tu
as	VER:pres	avoir
plus	ADV	plus
de	PRP	de
conseils	NOM	conseil
hein	INT	hein
tu	PRO:cls	tu
es	VER:pres	être
tout	ADV	tout
seul	ADJ	seul
donc	ADV	donc
tu	PRO:cls	tu
es	VER:pres	être
i-	TRC	i-
il	PRO:clsi	il
faut	VER:pres	falloir
appliquer	VER:infi	appliquer
le	DET:def	le
plan	NOM	plan
il	PRO:clsi	il
t'	PRO:clo	te
a	AUX:pres	avoir
dit	VER:pper	dire
il	PRO:cls	il
faut	VER:pres	falloir
faire	VER:infi	faire
ceci	PRO:dem	ceci
Saint-Genis	NAM	Saint-Genis
Aujour	NAM	Aujour
Oulles	NAM	Oulles
tu	PRO:cls	tu
prends	VER:pres	prendre
par	PRP	par
l'	DET:def	le
Est	NOM	est
tu	PRO:cls	tu
remontes	VER:pres	remonter
sur	PRP	sur
Bures	NAM	Bures
eh	INT	eh
ben	INT	ben
je	PRO:cls	je
l'	PRO:clo	le
ai	AUX:pres	avoir
fait	VER:pper	faire
et	KON	et
puis	KON	puis
ça	PRO:cls	ça
a	AUX:pres	avoir
marché	VER:pper	marcher
alors	ADV	alors
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
fabuleux	ADJ	fabuleux
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
fabuleux	ADJ	fabuleux
je	PRO:cls	je
crois	VER:pres	croire
que	KON	que
même	ADV	même
si	KON	si
je	PRO:cls	je
devais	VER:impf	devoir
arrêter	VER:infi	arrêter
le	DET:def	le
delta	NOM:trc	deltaplane
maintenant	ADV	maintenant
que	KON	que
je	PRO:cls	je
me	PRO:clo	me
fasse	VER:subp	faire
mal	ADV	mal
ou	KON	ou
que	KON	que
j'	PRO:cls	je
ai	VER:pres	avoir
de	PRP	de
l'	DET:def	le
arthrose	NOM	arthrose
des	PRP:det	du
rhumatismes	NOM	rhumatisme
euh	INT	euh
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
tout	DET:pre	tout
ce	PRO:dem	ce
que	PRO:rel	que
tu	PRO:cls	tu
veux	VER:pres	vouloir
eh	INT	eh
ben	INT	ben
j'	PRO:cls	je
oublierai	VER:futu	oublier
jamais	ADV	jamais
ces	DET:dem	ce
vols	NOM	vol
quoi	INT	quoi
c'	PRO:cls	ce
est	VER:pres	être
les	DET:def	le
vols	NOM	vol
si	KON	si
tu	PRO:cls	tu
veux	VER:pres	vouloir
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
je	PRO:cls	je
vais	VER:pres	aller
dans	PRP	dans
les	DET:def	le
cinq	NUM	@card@
six	NUM	@card@
sept	NUM	@card@
cents	NUM	@card@
vols	NOM	vol
que	KON	que
j'	PRO:cls	je
ai	AUX:pres	avoir
fait	VER:pper	faire
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
peut-être	ADV	peut-être
euh	INT	euh
dix	NUM	@card@
comme	KON	comme
ça	PRO:ton	ça
quoi	INT	quoi
et	KON	et
puis	KON	puis
dix	NUM	@card@
ou	KON	ou
vingt	NUM	@card@
hein	INT	hein
quand	KON	quand
même	ADV	même
et	KON	et
puis	KON	puis
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
peut-être	ADV	peut-être
cinquante	NUM	@card@
ou	KON	ou
cent	NUM	@card@
de	PRP	de
toute	DET:ind	tout
façon	NOM	façon
dont	PRO:rel	dont
je	PRO:cls	je
me	PRO:clo	me
souviens	VER:pres	souvenir
eh	INT	eh
ben	INT	ben
ça	PRO:ton	ça
ça	PRO:cls	ça
te	PRO:clo	te
ça	PRO:cls	ça
te	PRO:clo	te
ça	PRO:cls	ça
m'	PRO:clo	me
illuminerait	VER:cond	illuminer
euh	INT	euh
ma	DET:pos	mon
vieillesse	NOM	vieillesse
tu	PRO:cls	tu
vois	VER:pres	voir
ça	PRO:cls	ça
m'	PRO:clo	me
illuminera	VER:futu	illuminer
ma	DET:pos	mon
vieillesse	NOM	vieillesse
si	KON	si
je	PRO:cls	je
ma	DET:pos	mon
chance	NOM	chance
si	KON	si
j'	PRO:cls	je
ai	VER:pres	avoir
la	DET:def	le
chance	NOM	chance
de	PRP	de
vieillir	VER:infi	vieillir
et	KON	et
de	PRP	de
pas	ADV	pas
mourir	VER:infi	mourir
trop	ADV	trop
jeune	ADJ	jeune
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
sûr	ADJ	sûr
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
sûr	ADJ	sûr
ben	INT	ben
merci	FNO	merci
hein	INT	hein
de	PRP	de
rien	PRO:ind	rien
